Id,Text,IsSelfMentioned,Retweets,Favorites,Hashtags,Medias,Mentions,SenderId,SenderAccountYears,SenderFavorites,SenderFollowings,SenderFollowers,SenderStatues,SenderLocation,Emojis,Punctuations,UpperCaseLetter,Letter,Symbols,Words,TWords,UWords,SlangWords,AvgWordLength,IsCyberbullying
1157607620368379904,hedefimiz kütahya gençliğiyle kol kola hareket ederek kütahya için yapılmamış projeleri hayata geçirmektir niyetimiz kütahya nın gençleşmesine katkı sağlamaktır kütahya kent konseyi gençlik meclisi ehline emanettir kutahyakkgm gençleşenkütahya,0.0,46.0,295,1,1,0,791660138054778880,3,1576,470,99074.0,3931,kütahya,0.0,7,2,35,0,5,2,0,0,7.0,False
1157606347783000064,evet ilk hediyemizi verdik sıra yeni çekilişte fenerbahçeli 1 kardeşimize 2019 20 sezonu kombinesi hediye ediyoruz yapmanız gerekenler sayfasını takip etmek bu tweet i rt lemek çekiliş sonucu 9 ağustos cuma günü açıklanacak takipte kalın,0.0,175.0,1518,0,1,1,434788572,8,33,10,710623.0,2478,aydın,1.0,6,40,221,0,33,17,5,0,6.0,False
1157605436981420032,çocuk iki yaşına geldiğinde annesi 50 yaşında olacak annesine en çok ihtiyacı olduğu zamanda annesinin buna gücü yetmeyecek ergenliğinde bu uçurum daha da derinleşecek herkes anne olmak zorunda değil ama her çocuk annesine muhtaç boşlayın artık bu pollyannacılığı gerzek olun,0.0,7.0,14,2,1,0,1144233062076747776,0,88,3,23.0,14,amasya,0.0,5,10,69,0,8,5,0,0,8.0,False
1157599861291859968,ve şu da var iki insan birbirinin kaderiyse er ya da geç sonuç ne olursa olsun yine birbirlerini bulurmuş hiç ummadık zaman da bile,0.0,43.0,704,0,0,0,966615643679285248,1,127877,348,43178.0,33740,kahramanmaraş,0.0,0,0,163,0,23,0,0,0,7.0,False
1157599490674589952,haberleri güvercinler taşıdı ama türküler hep turnalara yazıldı,0.0,194.0,292,0,1,0,44982012,10,81,4,85926.0,14786,hatay,0.0,4,2,122,0,18,2,0,0,6.0,False
1157594445820389888,önce allah a sonra şiirlerimdeki satırlarıma emanetsin,0.0,1.0,19,0,0,0,1124455066440802304,0,1927,866,1175.0,283,gaziantep,1.0,0,1,83,1,13,1,0,0,6.0,False
1157593589586769920,aşk mı sex mi,0.0,241.0,285,0,1,0,365172101,8,6351,58,100832.0,13229,istanbul,0.0,4,7,220,0,35,7,0,0,6.0,False
1157592311095840000,ak parti sincan önceki dönem tanıtım medya birim başkanı sn mevlüt sezer i belediyemizde ağırladık nezaketleri ve iyi dilekleri için teşekkür ederim,0.0,293.0,2819,0,0,0,2311847134,5,83101,18,254114.0,7717,ankara,0.0,2,1,87,0,17,1,0,0,5.0,False
1157590633453880064,takvimlerden çalarım seni,0.0,6.0,7,0,1,0,904305008,7,576,32,4208.0,38090,yozgat,0.0,0,32,34,0,7,6,6,0,4.0,False
1157589154101900032,erkan aka dan aforizmaları,0.0,1.0,7,0,0,0,608461186,7,284521,2142,7440.0,100226,turkey,0.0,0,1,43,0,6,1,0,0,7.0,False
1157587649357659904,tanıştığım en güzel gelin ve damat kesinlikle sensin erkencikuş canem demetözdemir canyaman candivit sanemaydın,0.0,2375.0,10936,0,0,0,417045777,8,8764,2977,71163.0,25015,turkey,0.0,21,20,208,0,30,20,0,0,6.0,False
1157567816695980032,dikensiz gül olmaz,0.0,47.0,1031,0,0,0,948622809915420672,1,19282,23943,22670.0,3013,turkey,0.0,2,1,52,0,6,1,0,0,8.0,False
1157567319985600000,devlet baba sigara içmeyelim diye parliamenti 18 lira yapmış bide beğenmiyosunuz şöyle hükümeti,0.0,81.0,521,0,0,0,933360850697678848,2,251197,33236,34075.0,2610,turkey,0.0,1,1,26,0,7,1,0,0,3.0,False
1157565527063239936,biz kimiz hedeflerimiz neler neyin gayesindeyiz kutahyakkgm gençleşenkütahya,0.0,64.0,475,0,1,0,364811638,8,27376,866,8515.0,7994,kütahya,0.0,0,2,27,0,4,2,0,0,6.0,False
1157558659477639936,değirmenden gelenden poğaça umarlar,0.0,87.0,137,0,1,0,384283484,8,591,181,26296.0,15307,turkey,0.0,2,7,141,0,23,7,0,0,6.0,False
1157540856661979904,çekişmeden pekişilmez,0.0,49.0,283,0,4,0,158403137,9,112,73,68280.0,46078,turkey,0.0,13,13,176,0,28,13,0,0,6.0,False
1157539081011830016,birileri var cumartesi sigarayazam bugüngünlerdengalatasaray,0.0,9.0,21,0,0,0,1094858148207316992,0,1603,506,360.0,2341,turkey,0.0,1,1,16,0,3,1,0,0,5.0,False
1157506002566230016,huzurun böyle güzeline şahit oldunuz mu en güzel dinlenme en güzel meditasyon okuduğunuz kitaptır bence tatilkeyfi cumartesi kitapcenneti kitapkurdu,0.0,2040.0,19350,0,1,0,2303257388,5,34023,797780,861550.0,5099,samsun,0.0,2,2,40,0,5,2,0,0,8.0,False
1157478501521469952,bu ilçe belediyesi bu olayın takipçisi olup eğer yapı izni istemek gibi bi hataları olursa gereğini yapmalıdır hocam gerekli fidan dikimini organize ederlerse belediye eminim ki tüm türkiye den duyarlı insanlar seve seve koşacaktır,0.0,29.0,452,0,0,0,1067869868068872192,1,23829,3839,3592.0,786,konya,1.0,9,12,220,1,33,12,0,0,6.0,False
1157476286756999936,bir çiçekle güler kadın bir küçük lafla hüzün,0.0,3.0,2,6,1,0,1107473269618294784,0,23414,205,184.0,27680,kahramanmaraş,0.0,8,13,98,0,14,7,0,0,7.0,False
1157442758686230016,sizinki hangisi,0.0,2.0,20,0,0,0,1041513401753718784,1,26441,2180,2404.0,1033,turkey,0.0,0,1,21,0,4,1,0,0,5.0,False
1157431636100829952,göz görmeyince gönül katlandığını zannedermişş,0.0,1.0,76,0,0,0,1043477535055654912,1,3271,1513,1175.0,813,antalya,0.0,0,1,58,0,10,1,0,0,5.0,False
1157423930069730048,bin dinle bir söyle,0.0,1.0,3,0,0,0,1145675502306439168,0,549,5,7.0,64,turkey,0.0,2,2,23,0,4,2,0,0,5.0,False
1157419713154180096,side antalya aksu çakırlar döşemealtı kepez konyaaltı muratpaşa akseki alanya konaklı elmalı akçay finike gazipaşa gündoğumuş ibralı kale kaş kemer korkuteli kumluca manavgat serik mutlu son masaj genç masöz êſčòrț êſkòrț bayan bayanlar,0.0,50.0,745,0,0,0,1967759113,6,21,13,539824.0,4644,nevşehir,0.0,3,0,146,0,26,0,0,0,5.0,False
1157418017002800128,kemalist bir kıza alınacak en güzel hediye atatürk lü settir buna düşmeyen kızda ne bileyim,0.0,1.0,13,0,0,0,4882210185,3,41592,693,787.0,5334,hatay,0.0,1,1,31,0,4,1,0,0,7.0,False
1157416660124519936,herkes kendine yol çizerken öldü sanki,0.0,2.0,136,0,1,0,1072498605683040256,1,6369,237,11412.0,2805,samsun,0.0,2,2,36,0,6,2,0,0,6.0,False
1157415425908580096,eskiler unutulmuyor,0.0,2.0,20,0,0,0,869910751988908032,2,8040,449,465.0,3442,samsun,0.0,3,0,203,0,33,0,0,1,6.0,False
1157409835341750016,uykumu alabileceğim bir güne ihtiyacım var,0.0,1.0,3,0,0,0,1100457560224788480,0,10938,515,742.0,585,düzce,0.0,1,1,23,0,3,1,0,0,7.0,False
1157403390231620096,açlıktan uyutmayan kader utansın,0.0,14.0,139,0,0,0,4860476000,3,21019,13093,13140.0,1186,istanbulbursa,0.0,0,0,69,0,11,0,0,0,6.0,False
1157402277369580032,al işte gece gece aklıma havuz yaptıracağız deyip yaptırmayan okul başkan adayları geldi kime nasıl güvenmemizi bekliyorsunuz,0.0,180.0,1213,0,1,0,1009881453293948928,1,7567,18797,19338.0,1359,ankara,0.0,3,1,35,0,6,1,0,0,5.0,False
1157393397839200000,bütün kötü günleri mutlu geçirilmiş bir tek gün silebilir,0.0,24.0,67,0,1,0,1095265054805708800,0,1273,312,5896.0,2758,turkey,0.0,3,12,127,0,22,11,1,0,5.0,False
1157393361092930048,adamak kolay ödemek güçtür,0.0,373.0,1270,0,1,0,459124953,7,1125,551,121889.0,7931,turkey,0.0,7,5,145,0,30,5,0,0,4.0,False
1157387078658860032,günaydın papatların en güzeli,0.0,2.0,7,0,0,19,3624273556,4,5589,5071,4659.0,2199,mersin,0.0,0,1,14,0,2,1,0,0,7.0,False
1157385194363670016,kanatsız kuş uçmaz,0.0,177.0,869,0,1,0,376776346,8,514,338,6764.0,317,turkey,0.0,11,22,236,0,32,17,2,0,7.0,False
1157385155838980096,tek kelimeyle mükemmel,0.0,18.0,360,0,0,0,3397763446,4,1858,1201,5841.0,2338,karabük,0.0,6,4,104,0,19,4,0,0,5.0,False
1157380482553860096,ozele gel,0.0,318.0,210,0,1,0,3752215756,4,43882,1956,3524.0,10871,çorum,0.0,5,6,77,0,17,6,0,0,4.0,False
1157379632188059904,nereye gitsen okka dört yüz dirhem,0.0,116.0,453,0,0,0,2886655307,5,343,12,175250.0,97,turkey,0.0,9,12,191,0,31,10,1,0,6.0,False
1157373977091889920,dost ile ye iç alışveriş etme,0.0,22.0,57,1,3,3,2562482615,5,10895,500,6540.0,8592,turkey,0.0,4,7,178,0,25,7,0,0,7.0,False
1157369497088649984,kütahya nın kabuğunu kırması gençleşmesi için var gücümüzle çalışacağız haydi genç kardeşim gençleşenkütahya seninle mümkün kutahyakkgm,0.0,50.0,68,1,1,0,860824153745707008,2,39764,7756,7478.0,37875,kütahya,0.0,4,7,113,0,15,5,0,0,7.0,False
1157369120545019904,bin bilsen de bir bilene danış,0.0,1.0,2,1,0,0,946448411485786112,1,4096,112,120.0,1776,turkey,0.0,5,2,73,0,9,2,0,0,8.0,False
1157367381943049984,bir ümidim yok bu sondu artık hiç bir şeyin değişmesine imkan yok lüzum da yok,0.0,2.0,24,2,1,0,1344119508,6,11579,130,1963.0,2945,turkey,0.0,4,1,69,0,10,1,0,0,6.0,False
1157366086825890048,sevmesini bilmiyorsan meşgul etme işimiz gücümüz var,0.0,504.0,3564,0,0,0,63829194,10,3264,38,106471.0,12328,,0.0,20,9,219,0,34,9,0,0,6.0,False
1157365076489309952,vahdetin saf şarabını dünyayı ve ahireti unutan kişi içer,0.0,112.0,6415,0,0,0,1104370230342635520,0,255558,11553,31655.0,1312,turkey,0.0,1,2,10,0,4,2,0,0,2.0,False
1157365022412209920,arkadaşlar 17 tl sigaraya verdim ben bi kaç aya orospu olurum,0.0,392.0,3535,0,1,0,631342449,7,7,1,196263.0,2177,eskişehir,0.0,1,4,22,0,5,4,0,0,4.0,False
1157361164009009920,dağların ardı yeşil orman varlığımız ogm nin başarılı çalışmaları ile artıyor ve artmaya devam edecektir gerçi bazı platformlarda ogm nin başarısız olduğu iması yapılıyor ama takdir sizin ne diyordu ulu önderimiz vatanını en çok seven görevini en iyi yapandır,0.0,24.0,446,0,0,0,1103376632251850752,0,8734,3268,1313.0,1463,turkey,2.0,2,2,48,1,7,2,0,0,6.0,False
1157359004244460032,yardımcı hizmetler sınıfı müjde bekliyoruz,0.0,10.0,175,0,1,0,1075437629641031680,0,814597,8792,15594.0,1610,samsun,0.0,1,2,56,0,8,2,0,0,7.0,False
1157358286552930048,dünyanın iki başı bir gelmez,0.0,1.0,7,0,1,0,1134613781638713344,0,689,57,111.0,78,turkey,0.0,6,2,108,0,24,2,0,0,4.0,False
1157357277831229952,belkide çok değer verdiğimizden kaybediyoruz,0.0,57.0,78,1,0,0,860824153745707008,2,39764,7756,7478.0,37875,samsun,0.0,10,7,135,0,25,5,0,0,5.0,False
1157347815347109888,altını yastık altında saklıyacağıma paraya dönüştürüp karton karton sigara alsaydım şuan milyonerdim,0.0,19.0,387,0,1,0,3093057856,4,2096,87,4246.0,1196,samsun,0.0,6,0,47,0,7,0,0,0,6.0,False
1157345201498840064,deprem anında istanbul da alışveriş yapabileceğiniz avm lerin haritası,0.0,4.0,52,0,0,0,1029024085253255168,1,160220,3427,3547.0,465,ankara,1.0,7,5,178,0,29,5,0,0,6.0,False
1157340689472140032,sinirlenince götler dolan prenses olarak yaşamak çok zor,0.0,213.0,489,0,1,3,321590215,8,304,333,156014.0,13291,turkey,0.0,3,3,137,0,22,3,0,0,6.0,False
1157340152357890048,valpreda apartmanı görbeni yi sindire sindire yeniden okumak gibi merdivenlerini adımlamak,0.0,37.0,137,0,0,0,213667695,9,0,0,6933.0,22,turkey,0.0,4,8,63,0,13,8,0,0,4.0,False
1157336014886720000,bir gün mutlu olduk şimdi 100 gün mutsuz gezerizz,0.0,62.0,189,0,1,0,1067078972385751040,1,794,38,19149.0,3533,çankaya,0.0,7,5,237,0,39,5,0,0,6.0,False
1157335224730210048,umutsuz değiliz de halimiz kalmamış gibi,0.0,1.0,10,0,0,0,1035219441821343744,1,4311,508,470.0,92,samsun,0.0,1,3,26,0,4,3,0,1,6.0,False
1157335143356489984,davranışa yansımayan hiçbir şeye en ufak inancım kalmadı artık bana dünyanın en güzel cümleleri de kurulsa ben karşımda ne gördüğüme bakıyorum çünkü hiç yanıltmadı vefaneydi pazar iyigeceler,0.0,49.0,665,0,0,0,1073381295194079232,1,55071,10204,15945.0,1012,kahramanmaraş,0.0,1,1,89,0,16,1,0,0,5.0,False
1157316648698880000,çamaşırlardan daha çok katlandığımız doğrudur,0.0,49.0,95,0,0,0,1013652156,7,65685,139,12028.0,9304,samsun,0.0,3,0,95,0,16,0,0,0,5.0,False
1157316436756499968,lan bitane bile flörtüm yok herkes bal gibi ben maall gibi,0.0,5.0,21,0,4,1,950611634342498304,1,8040,215,1966.0,8445,kayseri,0.0,6,31,208,0,33,31,0,0,6.0,False
1157313214281060096,yol alana yol alma hakkı bedavaa,0.0,325.0,1537,0,4,0,262348793,8,12946,50,417273.0,26235,zonguldak,0.0,12,10,185,0,37,7,0,0,5.0,False
1157311692281449984,bir pire için bir yorgan yakılmaz,0.0,5.0,50,0,1,0,1038045960482578432,1,164033,6073,6376.0,4863,turkey,0.0,2,1,47,0,7,1,0,0,6.0,False
1157305275373799936,petrol istasyonunda sigara içen kişinin sigarası pompacı tarafından böyle söndürüldü pazartesi,0.0,226.0,1539,1,0,0,98634644,9,1021,211,460583.0,57449,turkey,0.0,8,9,226,0,41,8,0,0,5.0,False
1157302402506269952,iç güzellik tabi ki önemli mutluhaftalar,0.0,217.0,5024,0,1,0,620275915,7,61067,865,4594.0,30340,ankara,0.0,2,0,42,0,8,0,0,0,5.0,False
1157301730805240064,aşkın gözü kördür,0.0,39.0,35,1,1,0,3523316655,4,518,67,4632.0,3621,turkey,0.0,2,8,124,0,16,1,1,0,7.0,False
1157301675650149888,ilk iş gününden merhabaa alırım bi hayırlı olsun,0.0,922.0,1280,0,0,0,321590215,8,304,333,156014.0,13291,ankara,0.0,7,11,242,0,34,11,0,0,7.0,False
1157301548503960064,açılan solar ağlayan güler,0.0,2.0,7,0,1,0,1387744346,6,257,105,89.0,161,turkey,0.0,3,8,137,0,22,8,0,0,6.0,False
1157294271470409984,eşeğe marifetini göster demişler yıkılıp ağnamış,0.0,200.0,2330,0,0,0,1485848365,6,2620,12,285237.0,8887,turkey,0.0,7,4,56,0,11,4,0,0,5.0,False
1157291291102889984,sabah terlikle uyanmayan da ne bileyim,0.0,310.0,2232,0,1,0,3238707455,4,165,9,118717.0,886,hatay,0.0,4,5,154,0,24,5,0,1,6.0,False
1157286380856369920,çektiğimiz onca sıkıntıyı hakkımıza girelen onca davayı sustuğumuz ve seçerek konuştuğumuz cümleleri ve en önemlisi içimizi a l l a h b i l i y o r,0.0,26.0,306,1,1,0,125332490,9,12,5,100432.0,11370,turkey,1.0,5,11,136,0,18,7,0,0,7.0,False
1157282456480960000,elçin sangu elçinsangu,0.0,12.0,243,0,0,0,791984567771103232,3,42496,4238,4973.0,747,gaziantep,0.0,2,2,56,0,9,2,0,0,6.0,False
1157278589366279936,türkiye de kadının değerli olduğu yerin adıdır twitter,0.0,117.0,208,0,1,0,73080402,10,298763,13570,16514.0,195473,ankara,0.0,6,4,61,0,12,4,0,0,5.0,False
1157275698349959936,ask sarabi icelim,0.0,1678.0,1307,1,1,1,2443550108,5,6901,27,6006.0,2807,bursa,0.0,5,6,207,0,29,3,1,0,7.0,False
1157270637985090048,allah ım lütfundan rahmetinden bereketinden ve rızkından bizlere bolca ihsan eyle ülkemizi ve milletimizi muhannete muhtaç etme,0.0,39.0,319,0,1,0,1653429380,6,163089,4264,4404.0,1157,turkey,0.0,12,5,138,0,25,5,0,0,5.0,False
1157267613157860096,ankara büyükşehir belediye meclisi ağustos toplantısı bugün saat 18 00 de yapılacak toplantı youtube ve periscope dan canlı olarak yayınlanacak,0.0,2.0,27,0,0,1,1130402861135867904,0,111,228,65.0,172,turkey,0.0,2,4,238,0,40,4,0,1,5.0,False
1157258460054139904,tusaş olarak mühendislerimizi en temelden yetiştiriyoruz sky stajyer mühendis programı ile savunma alanında bizimle birlikte yeni başarılara imza atacak gençlerimizi programımıza bekliyoruz,0.0,82.0,155,0,1,2,1057583676131827712,1,5693,132,1494.0,7311,ankara,0.0,1,4,166,0,31,4,0,0,5.0,False
1157257404586909952,ahlâk ve namus sadece kadınlara özgü terimler değildir bu terimler kullanılınca akla ilk kadınlar gelmemeli herkese kadınıyla erkeğiyle yakışan edepli olmak o çizgiyi bir an olsun aşmamaktır ayetlerde sadece kadınlardan bahsedilmez mü min kadinlar ve mü min erkekler denir,0.0,3020.0,51518,0,0,0,246181702,8,612,333,2282175.0,4405,turkey,0.0,3,3,90,0,13,3,0,0,6.0,False
1157251622231310080,acik gorus cikisinda 4 yasindaki erkek cocuk ziyaretten sonra baba sende gel deyip aglamasi yaktin be cocuk icimi yikiyordu ortaligi reis allahin askina su cocuklar bayramda aglamasin biz kendimizden vazgectik cocuklar bari gulsun,0.0,19.0,58,0,4,2,1260104658,6,6387,456,6249.0,3047,ankara,0.0,2,5,146,0,19,5,0,0,7.0,False
1157250095710170112,gönül evini temiz tut yâr gelince utanmayasın,0.0,11.0,58,0,0,0,1260104658,6,6387,456,6249.0,3047,yalova,0.0,2,1,98,0,11,1,0,0,8.0,False
1157250092363079936,ok guzel kari,0.0,26.0,85,0,1,1,1260104658,6,6387,456,6249.0,3047,ankara,0.0,3,9,165,0,20,9,0,0,8.0,False
1157249052679000064,dingil batı,1.0,43.0,31,0,1,0,1153798993593417728,0,178,30,89.0,181,balıkesir,4.0,7,12,203,2,35,11,1,0,5.0,False
1157225164846919936,bana bunu yapan hayat size neler yapar,0.0,10.0,20,2,4,0,1144233062076747776,0,88,3,23.0,14,,0.0,6,17,216,0,28,12,0,0,7.0,False
1157212894511209984,hım yollar gorüyorum uzun yollar dnjd,0.0,92.0,562,0,0,0,184006040,9,2126,620,45996.0,6317,ordu,0.0,6,6,156,0,29,6,0,0,5.0,False
1157207551223709952,sebit vcloud ile yeni çağın eğitim anlayışına öncülük ediyoruz agoeğitimkampı anadolugelisimokullari agoileyenibirbaslangic konyaeğitim konya yeniçağınokuluago egitimeyenibirsoluk egitimkampi kalitelieğitim çocukgelişimiveeğitimi,0.0,264.0,889,0,1,0,234579442,8,20,97,4583.0,102,konya,0.0,1,1,60,0,12,1,0,0,5.0,False
1157202237116039936,mesela sen gibi,0.0,3.0,101,0,0,0,405649608,8,22626,3204,3750.0,5121,mersin,0.0,3,1,52,0,8,1,0,0,6.0,False
1157201566920790016,kesin beleştir feleğe,0.0,2.0,10,0,1,0,302688107,8,13667,527,524.0,6383,kocaeli,0.0,5,11,87,0,18,5,1,1,4.0,False
1157198304532460032,özlese,0.0,83.0,94,1,0,0,901882794,7,67,162,6.0,12,çorlu,0.0,1,1,125,0,18,1,0,0,6.0,False
1157193665154040064,keyfimiz yerinde,0.0,3.0,39,0,0,0,2346801102,5,9458,3731,5930.0,7391,hatay,0.0,9,7,205,0,37,5,0,0,5.0,False
1157191204385240064,çözemediğim düğümleri kesmeye başladığımdan beri mutluyum,0.0,17.0,22,0,1,3,956450804,7,2272,1399,3961.0,2983,konya,0.0,1,4,99,0,13,4,0,1,7.0,False
1157177912606579968,fethiye körfezindeki kirlilik gün geçtikçe artıyor kısa zamanda çözüm bulunmazsa önlenemez hastalıkların yayılma ihtimali yüksektir fethiye de deniz biterse güzellikler biter çevre biter doğa biter turizm biter ekonomi biter kısacası hayat biter fethiyeyesahipçık,0.0,6369.0,24746,0,1,0,1122476354648326144,0,0,0,9513.0,103,turkey,0.0,3,2,36,0,7,2,0,0,5.0,False
1157175637465019904,büyük şeyler başaramadım ama sevdiğim herkesi çok sevdim bence bu benim hayattaki en güzel başarım,0.0,10.0,108,0,1,0,1064210996762501120,1,3973,1039,20240.0,967,silivri,0.0,0,1,43,0,6,1,0,0,7.0,False
1157170407180339968,her inanışımızda kendimize yenilmişiz,0.0,22.0,253,0,0,10,948622809915420672,1,19282,23943,22670.0,3013,ankara,7.0,0,2,42,0,7,2,0,0,6.0,False
1157166919302000128,defne sizler hizmet sunmaya devam ediyor,0.0,5.0,19,1,1,1,950611634342498304,1,8040,215,1966.0,8445,,0.0,6,4,95,0,15,3,0,0,6.0,False
1157161670210289920,iyiaksamlar keyif kahveleriniz bol olsun,0.0,98.0,194,0,1,0,73080402,10,298763,13570,16514.0,195473,turkey,0.0,3,2,35,0,7,2,0,0,5.0,False
1157157700792280064,beşiktaş lı taraftarlar aboubakar ın geri dönmesi için comebackaboubakar hastagı açtı,0.0,8.0,206,1,1,0,3387218979,4,206091,4015,3006.0,1943,turkey,3.0,5,5,76,1,11,5,0,0,6.0,False
1157148312308290048,ıspartatravesti isparta merkez travesti model 0536 977 61 42mesajlara cevap verilmeyecektir,0.0,1.0,51,0,0,0,913350681821577216,2,113745,2633,2864.0,408,isparta,2.0,5,1,56,0,9,1,0,0,6.0,False
1157083727824090112,geçen hafta oyuncu ile anlaşıp kulüp kararı bekleniyor demişlerdi bu nasıl döngü aq bi futbolcu alacaz başkanının transferini de biz bekliyoruz,0.0,1.0,13,0,0,0,1120448940384694272,0,0,7,179.0,11,ankara,0.0,1,1,23,0,7,1,1,1,3.0,False
1157081110595190016,lütfen bu tür yanlış sözlemlere kulak vermeyin kimsenin sizi allah a ibadet etmekten alıkoymasına izin vermeyin inşaallah birgün kapanmakta nasip olur allah ibadetlerinizi kabul etsin,0.0,5.0,23,1,1,1,56764903,10,4424,348,60988.0,40108,turkey,4.0,8,12,189,5,38,12,0,0,4.0,False
1157078182530639872,hiçbir şey olmamış gibi davranıp beni çaresiz bırakma,0.0,3.0,35,0,1,0,1121444955078254592,0,195,20,79.0,30,konya,0.0,1,22,187,0,37,14,2,2,5.0,True
1157071124657819904,61164 beyin zarı solüsyon bornovaẽſcǫrţ bucaẽſcǫrţ siliniş esnekleştirme,0.0,1.0,23,0,0,0,1084841265970196480,0,20048,481,801.0,985,niğde,0.0,2,0,87,0,13,0,0,0,6.0,False
1157066534843559936,jdjdk,0.0,3.0,70,0,0,0,1139902838086295552,0,24914,1450,1702.0,46,eskişehir,1.0,4,1,27,0,4,1,0,0,6.0,True
1157063075629100032,özür dilerim yeni terk edildim artık özgürüm,0.0,2.0,45,0,0,0,764081841288704000,3,4595,944,1305.0,2414,hatay,0.0,0,0,40,0,7,0,0,0,5.0,False
1157051381645289984,osym bayram ded8gin yoksa 30 ağutos zafer bayramı mı ösymsonuçlarıaçıkla,0.0,42.0,94,0,1,0,1115360349581205504,0,2,1431,816.0,21,turkey,0.0,4,9,44,0,9,9,0,0,4.0,False
1157048655616069888,napalım,0.0,1.0,62,0,0,0,1139902838086295552,0,24914,1450,1702.0,46,yok,0.0,2,2,101,0,19,2,0,0,5.0,False
1157045416099290112,bastana salatası çaprazlamasına,0.0,117.0,970,0,1,0,3342473255,4,43661,1260,40882.0,20147,niğde,0.0,1,1,29,0,6,1,0,0,4.0,False
1157029903168090112,hıhım danissimo ama cikolatali olandan,0.0,285.0,600,1,1,0,3091429621,4,6701,285,412.0,1764,afyonkarahisar,0.0,1,1,42,0,5,1,0,0,8.0,False
1157029623408019968,durağanlaşmak yetmiş iki millet masajlamak,0.0,12.0,44,0,0,0,2480727261,5,118,7,1536.0,754,niğde,0.0,4,1,102,0,17,1,0,0,6.0,False
1157028759553400064,yine yeni yeniden,0.0,73.0,1430,0,0,0,1109897454017826816,0,119238,3014,4166.0,711,,1.0,8,8,235,0,40,4,1,0,5.0,False
1157026374307269888,34094 müstemlekeleştirmek etkileniş süngersi süsengiller bornovaẽſcǫrţ bucaẽſcǫrţ terbiyesizleşme,0.0,4.0,6,1,0,0,1019573036889014272,1,795,140,51.0,613,denizli,2.0,1,0,54,0,9,0,0,0,6.0,False
1157019394377220096,bizim büyükşehir den destek aldığımıza dair elinde kesin bilgi var mı stad var o da kiralık trabzonspor un sahası da kendisinin değil sponsorumuz dahil hiçbir gelirimiz yok konyasporun tek desteği taraftarıdır buda böyle biline biz eyyamcı takım değiliz,0.0,1.0,4,0,0,0,979070141274185728,1,1875,172,86.0,513,konya,0.0,2,2,57,0,11,2,0,0,5.0,False
1157015452578650112,alkole yok eet,0.0,31.0,58,0,1,0,423805915,8,27209,955,75497.0,37910,izmir,0.0,8,2,130,0,23,2,0,0,5.0,False
1157010083684999936,bi hayli hemde,0.0,62.0,86,0,0,0,423805915,8,27209,955,75497.0,37910,ankara,0.0,43,22,185,0,47,22,1,0,3.0,False
1157002394338759936,yaktığını bile bile yapsaydım canı yandığı yetmezmiş gibi bir de günaha girerdim ama ben bilmeyerek yaptığım için allah verir hayvana bir kolaylığını ben de günaha indirimli girerim diye düşünüyorum çok şükür bundan da yırttık kebap be,0.0,58.0,239,0,1,0,2201648228,6,21749,406,4628.0,5654,,0.0,1,4,18,0,3,2,1,0,6.0,False
1156993966509829888,şaha kalkınca özüm siner tanrı dağına aşıp altay ilini konar türk ün bağına uygur kazak kırgızın mübarek otağına gönlüme pusu kurup viran koymuşlar bu sevdanın adını turan koymuşlar,0.0,33.0,131,0,0,0,1134433038601981952,0,0,366,158.0,6,bursa,0.0,5,16,147,0,28,7,4,0,5.0,False
1156988535184009984,sonuçları açıklayın lütfen bayram planımızı ona göre yapalım ösymsonuçlarıaçıkla,0.0,7.0,36,0,1,3,841375664,7,302,290,1942.0,1207,ankara,0.0,1,5,93,0,13,5,0,0,7.0,False
1156988021524320000,sonya sexs bir latin dansi zibidi tutkulu olmazsan olmaz 0543 235 35 74 izmirtraveſti trvvs trans,0.0,359.0,1415,0,0,0,952530645410033664,1,214735,10065,19377.0,1804,turkey,0.0,10,8,173,3,27,8,0,1,6.0,False
1156985632486550016,özel basım yapmamış bu sefer ama sürümden kazanırım hesabı,0.0,1.0,151,0,0,0,1141723221647138816,0,27567,863,1774.0,85,turkey,0.0,2,0,85,0,12,0,0,0,7.0,False
1156975623484640000,rtük geldikten sonra böyleyim netflix,0.0,253.0,1884,0,0,0,733373135102316544,3,1262,2,285529.0,3770,ayrancı,0.0,3,0,110,0,19,0,0,0,5.0,False
1156963880138129920,gönlünün olamadıktan sonra kıraliçem neye yarar,0.0,3502.0,19045,0,0,0,214017108,9,0,0,4930135.0,5438,marmaris,0.0,3,1,58,0,7,1,0,0,8.0,False
1156963158701070080,ağam ben buyuklerimd3n duyduğuma göre tetbir geçimin yarisi imiş senin gibi asil kullar bir birilerine sebeptir asıl razak allahtandïr seni vesile yapana şükür ler olsun,0.0,175.0,382,0,1,0,1140563231930486784,0,7464,271,322.0,35,kocaeli,0.0,0,3,51,0,7,3,0,0,7.0,False
1156963046918680064,sivaslilari nedense cok seviyorum hic iyi anlasmadigim bir sivasli olmadi ya icten oluyolar,0.0,83.0,1868,0,0,0,561233755,7,59209,10077,14316.0,28271,erenköy,0.0,4,1,69,0,12,1,0,0,5.0,False
1156962194929720064,ilk defa katılıyorum utandım armyselcaday,0.0,3.0,56,0,0,0,1133659873672085504,0,4832,910,976.0,121,turkey,0.0,1,1,56,0,9,1,0,0,6.0,False
